name,pos,ang,sca
Yashi.X,-797/68/-1569,270/0/0,2.54/2.540001/2.540001
Yashi.X,-786/68/-1587,270/0/0,2.54/2.540001/2.540001
Yashi.X,-769/68/-1587,270/0/0,2.54/2.540001/2.540001
Yashi.X,-736/68/-1573,270/0/0,2.54/2.540001/2.540001
Yashi.X,-753/68/-1573,270/0/0,2.54/2.540001/2.540001
Yashi.X,-764/68/-1556,270/0/0,2.54/2.540001/2.540001
Yashi.X,-747/68/-1556,270/0/0,2.54/2.540001/2.540001
Yashi.X,-654/68/-1566,270/0/0,2.54/2.540001/2.540001
Yashi.X,-671/68/-1566,270/0/0,2.54/2.540001/2.540001
Yashi.X,-660/68/-1584,270/0/0,2.54/2.540001/2.540001
Yashi.X,-643/68/-1584,270/0/0,2.54/2.540001/2.540001
Yashi.X,-676/68/-1597,270/0/0,2.54/2.540001/2.540001
Yashi.X,-693/68/-1597,270/0/0,2.54/2.540001/2.540001
Yashi.X,-704/68/-1580,270/0/0,2.54/2.540001/2.540001
Yashi.X,-687/68/-1580,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1006/68/-1580,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1022/68/-1580,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1011/68/-1597,270/0/0,2.54/2.540001/2.540001
Yashi.X,-994/68/-1597,270/0/0,2.54/2.540001/2.540001
Yashi.X,-961/68/-1584,270/0/0,2.54/2.540001/2.540001
Yashi.X,-978/68/-1584,270/0/0,2.54/2.540001/2.540001
Yashi.X,-989/68/-1566,270/0/0,2.54/2.540001/2.540001
Yashi.X,-973/68/-1566,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1066/68/-1556,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1082/68/-1556,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1071/68/-1573,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1054/68/-1573,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1087/68/-1587,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1104/68/-1587,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1115/68/-1569,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1099/68/-1569,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1037/68/-1522,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1054/68/-1522,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1043/68/-1540,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1026/68/-1540,270/0/0,2.54/2.540001/2.540001
Yashi.X,-993/68/-1526,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1010/68/-1526,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1021/68/-1509,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1004/68/-1509,270/0/0,2.54/2.540001/2.540001
Yashi.X,-911/68/-1519,270/0/0,2.54/2.540001/2.540001
Yashi.X,-928/68/-1519,270/0/0,2.54/2.540001/2.540001
Yashi.X,-916/68/-1536,270/0/0,2.54/2.540001/2.540001
Yashi.X,-900/68/-1536,270/0/0,2.54/2.540001/2.540001
Yashi.X,-933/68/-1550,270/0/0,2.54/2.540001/2.540001
Yashi.X,-949/68/-1550,270/0/0,2.54/2.540001/2.540001
Yashi.X,-961/68/-1532,270/0/0,2.54/2.540001/2.540001
Yashi.X,-944/68/-1532,270/0/0,2.54/2.540001/2.540001
Yashi.X,-968/68/-1623,270/0/0,2.54/2.540001/2.540001
Yashi.X,-985/68/-1623,270/0/0,2.54/2.540001/2.540001
Yashi.X,-974/68/-1641,270/0/0,2.54/2.540001/2.540001
Yashi.X,-957/68/-1641,270/0/0,2.54/2.540001/2.540001
Yashi.X,-924/68/-1627,270/0/0,2.54/2.540001/2.540001
Yashi.X,-941/68/-1627,270/0/0,2.54/2.540001/2.540001
Yashi.X,-952/68/-1609,270/0/0,2.54/2.540001/2.540001
Yashi.X,-935/68/-1609,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1028/68/-1599,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1045/68/-1599,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1034/68/-1617,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1017/68/-1617,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1050/68/-1630,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1067/68/-1630,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1078/68/-1613,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1061/68/-1613,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1123/68/-1660,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1140/68/-1660,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1129/68/-1678,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1112/68/-1678,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1079/68/-1664,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1096/68/-1664,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1107/68/-1646,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1090/68/-1646,270/0/0,2.54/2.540001/2.540001
Yashi.X,-997/68/-1656,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1014/68/-1656,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1002/68/-1674,270/0/0,2.54/2.540001/2.540001
Yashi.X,-986/68/-1674,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1019/68/-1688,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1035/68/-1688,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1047/68/-1670,270/0/0,2.54/2.540001/2.540001
Yashi.X,-1030/68/-1670,270/0/0,2.54/2.540001/2.540001
Yashi.X,-687/68/-1270,270/0/0,2.54/2.540001/2.540001
Yashi.X,-704/68/-1270,270/0/0,2.54/2.540001/2.540001
Yashi.X,-693/68/-1287,270/0/0,2.54/2.540001/2.540001
Yashi.X,-676/68/-1287,270/0/0,2.54/2.540001/2.540001
Yashi.X,-643/68/-1274,270/0/0,2.54/2.540001/2.540001
Yashi.X,-660/68/-1274,270/0/0,2.54/2.540001/2.540001
Yashi.X,-671/68/-1256,270/0/0,2.54/2.540001/2.540001
Yashi.X,-654/68/-1256,270/0/0,2.54/2.540001/2.540001
Yashi.X,-747/68/-1246,270/0/0,2.54/2.540001/2.540001
Yashi.X,-764/68/-1246,270/0/0,2.54/2.540001/2.540001
Yashi.X,-753/68/-1264,270/0/0,2.54/2.540001/2.540001
Yashi.X,-736/68/-1264,270/0/0,2.54/2.540001/2.540001
Yashi.X,-769/68/-1277,270/0/0,2.54/2.540001/2.540001
Yashi.X,-786/68/-1277,270/0/0,2.54/2.540001/2.540001
Yashi.X,-797/68/-1260,270/0/0,2.54/2.540001/2.540001
Yashi.X,-780/68/-1260,270/0/0,2.54/2.540001/2.540001
Yashi.X,-719/68/-1212,270/0/0,2.54/2.540001/2.540001
Yashi.X,-736/68/-1212,270/0/0,2.54/2.540001/2.540001
Yashi.X,-724/68/-1230,270/0/0,2.54/2.540001/2.540001
Yashi.X,-708/68/-1230,270/0/0,2.54/2.540001/2.540001
Yashi.X,-675/68/-1216,270/0/0,2.54/2.540001/2.540001
Yashi.X,-691/68/-1216,270/0/0,2.54/2.540001/2.540001
Yashi.X,-703/68/-1199,270/0/0,2.54/2.540001/2.540001
Yashi.X,-686/68/-1199,270/0/0,2.54/2.540001/2.540001
Yashi.X,-593/68/-1209,270/0/0,2.54/2.540001/2.540001
Yashi.X,-609/68/-1209,270/0/0,2.54/2.540001/2.540001
Yashi.X,-598/68/-1226,270/0/0,2.54/2.540001/2.540001
Yashi.X,-581/68/-1226,270/0/0,2.54/2.540001/2.540001
Yashi.X,-614/68/-1240,270/0/0,2.54/2.540001/2.540001
Yashi.X,-631/68/-1240,270/0/0,2.54/2.540001/2.540001
Yashi.X,-642/68/-1222,270/0/0,2.54/2.540001/2.540001
Yashi.X,-626/68/-1222,270/0/0,2.54/2.540001/2.540001
Yashi.X,-650/68/-1313,270/0/0,2.54/2.540001/2.540001
Yashi.X,-667/68/-1313,270/0/0,2.54/2.540001/2.540001
Yashi.X,-655/68/-1331,270/0/0,2.54/2.540001/2.540001
Yashi.X,-639/68/-1331,270/0/0,2.54/2.540001/2.540001
Yashi.X,-606/68/-1317,270/0/0,2.54/2.540001/2.540001
Yashi.X,-622/68/-1317,270/0/0,2.54/2.540001/2.540001
Yashi.X,-634/68/-1299,270/0/0,2.54/2.540001/2.540001
Yashi.X,-617/68/-1299,270/0/0,2.54/2.540001/2.540001
Yashi.X,-710/68/-1289,270/0/0,2.54/2.540001/2.540001
Yashi.X,-727/68/-1289,270/0/0,2.54/2.540001/2.540001
Yashi.X,-716/68/-1307,270/0/0,2.54/2.540001/2.540001
Yashi.X,-699/68/-1307,270/0/0,2.54/2.540001/2.540001
Yashi.X,-732/68/-1321,270/0/0,2.54/2.540001/2.540001
Yashi.X,-749/68/-1321,270/0/0,2.54/2.540001/2.540001
Yashi.X,-760/68/-1303,270/0/0,2.54/2.540001/2.540001
Yashi.X,-743/68/-1303,270/0/0,2.54/2.540001/2.540001
Yashi.X,-805/68/-1350,270/0/0,2.54/2.540001/2.540001
Yashi.X,-821/68/-1350,270/0/0,2.54/2.540001/2.540001
Yashi.X,-810/68/-1368,270/0/0,2.54/2.540001/2.540001
Yashi.X,-793/68/-1368,270/0/0,2.54/2.540001/2.540001
Yashi.X,-760/68/-1354,270/0/0,2.54/2.540001/2.540001
Yashi.X,-777/68/-1354,270/0/0,2.54/2.540001/2.540001
Yashi.X,-788/68/-1336,270/0/0,2.54/2.540001/2.540001
Yashi.X,-772/68/-1336,270/0/0,2.54/2.540001/2.540001
Yashi.X,-679/68/-1346,270/0/0,2.54/2.540001/2.540001
Yashi.X,-695/68/-1346,270/0/0,2.54/2.540001/2.540001
Yashi.X,-684/68/-1364,270/0/0,2.54/2.540001/2.540001
Yashi.X,-667/68/-1364,270/0/0,2.54/2.540001/2.540001
Yashi.X,-700/68/-1378,270/0/0,2.54/2.540001/2.540001
Yashi.X,-717/68/-1378,270/0/0,2.54/2.540001/2.540001
Yashi.X,-728/68/-1360,270/0/0,2.54/2.540001/2.540001
Yashi.X,-712/68/-1360,270/0/0,2.54/2.540001/2.540001
